pna,ao,soi,dxs,dD,unc,dO,unc.1,amount [mL],date
0.683,-0.239,-0.96,22.05617814,-28.44002119,1.348263881,-6.312024915,0.364989685,1410.590909,9/11/07
1.266,-0.464,10.47,22.07262775,-28.10100581,1.326943567,-6.271704194,0.346497452,1405.192208,9/12/07
1.636,-0.257,7.16,22.08907735,-27.76199044,1.305623254,-6.231383473,0.328005218,1399.793506,9/13/07
1.638,0.005,11.07,22.10552695,-27.42297506,1.28430294,-6.191062752,0.309512985,1394.394805,9/14/07
1.597,0.107,19.8,22.12197656,-27.08395969,1.262982626,-6.150742031,0.291020751,1388.996104,9/15/07
1.459,-0.062,18.65,22.13842616,-26.74494432,1.241662312,-6.110421309,0.272528518,1383.597403,9/16/07
1.352,0.293,5.54,22.15487577,-26.40592894,1.220341999,-6.070100588,0.254036284,1378.198701,9/17/07
1.348,0.665,7.4,22.17132537,-26.06691357,1.199021685,-6.029779867,0.235544051,1372.8,9/18/07
1.221,1.27,1.99,22.1014228,-25.91016624,1.182838962,-6.001448629,0.236388173,1324.566667,9/19/07
1.007,1.795,-4.81,22.03152022,-25.75341891,1.166656239,-5.973117391,0.237232294,1276.333333,9/20/07
1.068,1.589,-9.09,21.96161765,-25.59667158,1.150473515,-5.944786153,0.238076416,1228.1,9/21/07
1.411,0.833,3.01,21.89171507,-25.43992425,1.134290792,-5.916454915,0.238920538,1179.866667,9/22/07
2.36,0.143,10.95,21.8218125,-25.28317692,1.118108069,-5.888123677,0.239764659,1131.633333,9/23/07
2.512,-0.116,6.56,21.75190992,-25.12642959,1.101925346,-5.859792438,0.240608781,1083.4,9/24/07
1.872,0.12,-18.11,21.68200735,-24.96968226,1.085742622,-5.8314612,0.241452903,1035.166667,9/25/07
1.4,0.402,-22.08,21.61210477,-24.81293493,1.069559899,-5.803129962,0.242297024,986.9333333,9/26/07
1.366,0.151,-4.09,21.5422022,-24.6561876,1.053377176,-5.774798724,0.243141146,938.7,9/27/07
1.703,-0.616,1.81,21.47229962,-24.49944027,1.037194453,-5.746467486,0.243985268,890.4666667,9/28/07
1.863,-1.226,4.69,21.40239705,-24.34269293,1.021011729,-5.718136248,0.244829389,842.2333333,9/29/07
0.953,-0.724,-3.01,21.33249447,-24.1859456,1.004829006,-5.68980501,0.245673511,794,9/30/07
-0.376,0.929,-0.98,21.2625919,-24.02919827,0.988646283,-5.661473772,0.246517633,745.7666667,10/1/07
-0.245,2.027,3.73,21.19268932,-23.87245094,0.97246356,-5.633142534,0.247361754,697.5333333,10/2/07
-0.505,1.592,0.92,21.12278675,-23.71570361,0.956280836,-5.604811296,0.248205876,649.3,10/3/07
-0.88,0.233,5.81,21.05288417,-23.55895628,0.940098113,-5.576480057,0.249049998,601.0666667,10/4/07
-0.973,-0.073,9.78,20.9829816,-23.40220895,0.92391539,-5.548148819,0.249894119,552.8333333,10/5/07
-0.774,-0.167,13.88,20.91307902,-23.24546162,0.907732667,-5.519817581,0.250738241,504.6,10/6/07
-0.477,-1.014,9.47,20.84317645,-23.08871429,0.891549943,-5.491486343,0.251582363,456.3666667,10/7/07
-0.599,-1.631,7.27,20.77327387,-22.93196696,0.87536722,-5.463155105,0.252426484,408.1333333,10/8/07
-0.27,-1.925,16.14,20.7033713,-22.77521963,0.859184497,-5.434823867,0.253270606,359.9,10/9/07
0.711,-1.449,21.52,20.71868293,-24.36360013,0.857410493,-5.635285384,0.252206643,407.9854167,10/10/07
1.314,-0.626,17.97,20.73399457,-25.95198063,0.855636489,-5.8357469,0.251142681,456.0708333,10/11/07
1.233,-0.401,-2.14,20.7493062,-27.54036113,0.853862485,-6.036208417,0.250078718,504.15625,10/12/07
1.241,-0.26,-2.57,20.76461784,-29.12874163,0.852088481,-6.236669934,0.249014755,552.2416667,10/13/07
1.323,0.212,-7.95,20.77992947,-30.71712213,0.850314476,-6.437131451,0.247950792,600.3270833,10/14/07
1.415,0.586,-19.62,20.7952411,-32.30550263,0.848540472,-6.637592967,0.24688683,648.4125,10/15/07
1.339,0.429,-21.21,20.81055274,-33.89388313,0.846766468,-6.838054484,0.245822867,696.4979167,10/16/07
1.172,0.06,-0.67,20.82586437,-35.48226363,0.844992464,-7.038516001,0.244758904,744.5833333,10/17/07
1.147,-0.105,-0.67,20.84117601,-37.07064412,0.84321846,-7.238977518,0.243694942,792.66875,10/18/07
0.989,0.114,-4.34,20.85648764,-38.65902462,0.841444456,-7.439439034,0.242630979,840.7541667,10/19/07
0.463,0.033,0.55,20.87179927,-40.24740512,0.839670452,-7.639900551,0.241567016,888.8395833,10/20/07
0.411,-0.21,7.21,20.88711091,-41.83578562,0.837896448,-7.840362068,0.240503054,936.925,10/21/07
0.617,0.289,14.3,20.90242254,-43.42416612,0.836122443,-8.040823584,0.239439091,985.0104167,10/22/07
0.956,0.473,16.81,20.91773418,-45.01254662,0.834348439,-8.241285101,0.238375128,1033.095833,10/23/07
1.117,0.798,12.96,20.93304581,-46.60092712,0.832574435,-8.441746618,0.237311165,1081.18125,10/24/07
0.516,1.605,5.99,20.94835744,-48.18930762,0.830800431,-8.642208135,0.236247203,1129.266667,10/25/07
-0.183,1.884,-3.36,20.96366908,-49.77768812,0.829026427,-8.842669651,0.23518324,1177.352083,10/26/07
-0.563,2.2,7.89,20.97898071,-51.36606862,0.827252423,-9.043131168,0.234119277,1225.4375,10/27/07
-0.316,2.178,22.25,20.99429235,-52.95444912,0.825478419,-9.243592685,0.233055315,1273.522917,10/28/07
-0.044,1.579,28.3,21.00960398,-54.54282962,0.823704415,-9.444054202,0.231991352,1321.608333,10/29/07
0.263,1.172,18.52,21.02491561,-56.13121012,0.82193041,-9.644515718,0.230927389,1369.69375,10/30/07
0.043,0.93,6.48,21.04022725,-57.71959062,0.820156406,-9.844977235,0.229863426,1417.779167,10/31/07
-0.174,0.821,9.17,21.05553888,-59.30797112,0.818382402,-10.04543875,0.228799464,1465.864583,11/1/07
-0.151,1.219,16.29,21.07085052,-60.89635162,0.816608398,-10.24590027,0.227735501,1513.95,11/2/07
0.059,1.225,10.49,21.08616215,-62.48473211,0.814834394,-10.44636179,0.226671538,1562.035417,11/3/07
0.345,-0.066,6.93,21.10147378,-64.07311261,0.81306039,-10.6468233,0.225607576,1610.120833,11/4/07
0.574,-0.48,3.83,21.11678542,-65.66149311,0.811286386,-10.84728482,0.224543613,1658.20625,11/5/07
0.768,-0.112,-5.47,21.13209705,-67.24987361,0.809512382,-11.04774634,0.22347965,1706.291667,11/6/07
0.841,-0.21,-5.94,21.14740868,-68.83825411,0.807738377,-11.24820785,0.222415687,1754.377083,11/7/07
0.88,-0.289,-3.69,21.16272032,-70.42663461,0.805964373,-11.44866937,0.221351725,1802.4625,11/8/07
0.937,-0.393,3.43,21.17803195,-72.01501511,0.804190369,-11.64913089,0.220287762,1850.547917,11/9/07
1.107,-1.096,14.18,21.19334359,-73.60339561,0.802416365,-11.8495924,0.219223799,1898.633333,11/10/07
0.84,-1.758,15.3,21.20865522,-75.19177611,0.800642361,-12.05005392,0.218159837,1946.71875,11/11/07
0.544,-1.98,17.81,21.22396685,-76.78015661,0.798868357,-12.25051544,0.217095874,1994.804167,11/12/07
0.268,-1.759,14.97,21.23927849,-78.36853711,0.797094353,-12.45097695,0.216031911,2042.889583,11/13/07
0.384,-2.087,21.24,21.25459012,-79.95691761,0.795320349,-12.65143847,0.214967949,2090.975,11/14/07
0.383,-1.465,1.91,21.26990176,-81.54529811,0.793546344,-12.85189999,0.213903986,2139.060417,11/15/07
0.442,-1.098,6.79,21.28521339,-83.13367861,0.79177234,-13.0523615,0.212840023,2187.145833,11/16/07
0.43,-0.796,22.1,21.30052502,-84.72205911,0.789998336,-13.25282302,0.21177606,2235.23125,11/17/07
0.172,-0.748,21.97,21.31583666,-86.31043961,0.788224332,-13.45328454,0.210712098,2283.316667,11/18/07
0.055,-0.564,19.99,21.33114829,-87.8988201,0.786450328,-13.65374605,0.209648135,2331.402083,11/19/07
0.345,-0.733,4.62,21.34645993,-89.4872006,0.784676324,-13.85420757,0.208584172,2379.4875,11/20/07
0.447,-0.755,2.51,21.36177156,-91.0755811,0.78290232,-14.05466909,0.20752021,2427.572917,11/21/07
0.552,0.098,20.45,21.37708319,-92.6639616,0.781128316,-14.2551306,0.206456247,2475.658333,11/22/07
0.751,0.732,37.14,21.39239483,-94.2523421,0.779354311,-14.45559212,0.205392284,2523.74375,11/23/07
0.744,0.161,12.2,21.40770646,-95.8407226,0.777580307,-14.65605364,0.204328321,2571.829167,11/24/07
0.536,-0.646,-3.69,21.4230181,-97.4291031,0.775806303,-14.85651515,0.203264359,2619.914583,11/25/07
0.187,-0.395,-3.76,21.43832973,-99.0174836,0.774032299,-15.05697667,0.202200396,2668,11/26/07
-0.192,-0.215,21.11,21.42003561,-90.91009053,0.798101803,-14.04126577,0.201411631,2333.2625,11/27/07
-0.177,-0.17,18.14,21.40174148,-82.80269745,0.822171307,-13.02555487,0.200622866,1998.525,11/28/07
-0.453,-0.406,-2.7,21.38344736,-74.69530438,0.846240811,-12.00984397,0.199834101,1663.7875,11/29/07
-0.453,-1.043,-8.31,21.36515323,-66.5879113,0.870310315,-10.99413307,0.199045336,1329.05,11/30/07
-0.194,-1.348,-4.79,21.34685911,-58.48051823,0.894379818,-9.978422168,0.19825657,994.3125,12/1/07
-0.507,-1.105,3.81,21.32856498,-50.37312515,0.918449322,-8.962711268,0.197467805,659.575,12/2/07
-0.002,-0.802,16.64,21.31027086,-42.26573208,0.942518826,-7.947000367,0.19667904,324.8375,12/3/07
1.136,0.015,26.32,21.29197673,-34.158339,0.96658833,-6.931289467,0.195890275,-9.9,12/4/07
1.362,1.355,15.68,21.41413679,-35.36419372,0.949142907,-7.097291315,0.200973821,120.8428571,12/5/07
0.582,2.459,-8.15,21.53629684,-36.57004845,0.931697484,-7.263293162,0.206057367,251.5857143,12/6/07
-0.099,2.49,-11.66,21.6584569,-37.77590317,0.914252061,-7.42929501,0.211140913,382.3285714,12/7/07
-0.197,1.827,-2.91,21.78061696,-38.98175789,0.896806638,-7.595296857,0.216224459,513.0714286,12/8/07
-0.272,1.049,2.18,21.90277702,-40.18761262,0.879361215,-7.761298705,0.221308005,643.8142857,12/9/07
-0.172,0.519,-2.5,22.02493707,-41.39346734,0.861915792,-7.927300552,0.226391551,774.5571429,12/10/07
-0.067,0.342,1.37,22.14709713,-42.59932207,0.844470369,-8.0933024,0.231475097,905.3,12/11/07
-0.185,0.367,4.37,22.26925719,-43.80517679,0.827024945,-8.259304248,0.236558642,1036.042857,12/12/07
-0.454,0.844,5.7,22.39141724,-45.01103151,0.809579522,-8.425306095,0.241642188,1166.785714,12/13/07
-0.605,1.261,19.14,22.5135773,-46.21688624,0.792134099,-8.591307943,0.246725734,1297.528571,12/14/07
-0.492,0.898,25.3,22.63573736,-47.42274096,0.774688676,-8.75730979,0.25180928,1428.271429,12/15/07
-0.279,0.237,24.74,22.75789742,-48.62859568,0.757243253,-8.923311638,0.256892826,1559.014286,12/16/07
0.016,-0.895,23.77,22.88005747,-49.83445041,0.73979783,-9.089313485,0.261976372,1689.757143,12/17/07
0.203,-0.966,20.97,23.00221753,-51.04030513,0.722352407,-9.255315333,0.267059918,1820.5,12/18/07
0.299,0.304,30.19,22.37301755,-50.32942867,0.735971015,-9.087805777,0.261131201,2597.34,12/19/07
0.443,0.57,23.01,21.74381757,-49.61855221,0.749589624,-8.920296222,0.255202485,3374.18,12/20/07
0.652,0.409,12.93,21.11461758,-48.90767574,0.763208232,-8.752786666,0.249273768,4151.02,12/21/07
0.833,0.579,8.7,20.4854176,-48.19679928,0.776826841,-8.585277111,0.243345051,4927.86,12/22/07
0.735,1.772,24.23,19.85621762,-47.48592282,0.790445449,-8.417767555,0.237416334,5704.7,12/23/07
0.42,2.759,17.61,19.22701764,-46.77504636,0.804064058,-8.250258,0.231487618,6481.54,12/24/07
0.196,2.775,15.63,18.59781766,-46.0641699,0.817682666,-8.082748444,0.225558901,7258.38,12/25/07
0.142,2.249,14.66,17.96861767,-45.35329343,0.831301275,-7.915238889,0.219630184,8035.22,12/26/07
0.16,1.675,18.22,17.33941769,-44.64241697,0.844919883,-7.747729333,0.213701467,8812.06,12/27/07
-0.223,1.616,28.66,16.71021771,-43.93154051,0.858538492,-7.580219778,0.207772751,9588.9,12/28/07
-0.466,1.278,40.78,16.08101773,-43.22066405,0.8721571,-7.412710222,0.201844034,10365.74,12/29/07
-0.444,0.61,35.03,15.45181775,-42.50978759,0.885775709,-7.245200667,0.195915317,11142.58,12/30/07
-0.178,-0.598,25.35,14.82261776,-41.79891112,0.899394317,-7.077691111,0.1899866,11919.42,12/31/07
0.217,-2.031,30.71,14.19341778,-41.08803466,0.913012926,-6.910181556,0.184057884,12696.26,1/1/08
0.456,-2.468,42,13.5642178,-40.3771582,0.926631534,-6.742672,0.178129167,13473.1,1/2/08
0.24,-2.228,40.76,13.55215944,-40.3189522,0.933771266,-6.733888954,0.178320023,13281.4913,1/3/08
-0.426,-0.908,44.14,13.54010107,-40.26074619,0.940910998,-6.725105908,0.178510878,13089.88261,1/4/08
-0.739,-0.333,37.38,13.52804271,-40.20254019,0.94805073,-6.716322862,0.178701734,12898.27391,1/5/08
-0.741,-0.371,12.52,13.51598435,-40.14433418,0.955190463,-6.707539816,0.178892589,12706.66522,1/6/08
-0.66,-0.567,8.1,13.50392599,-40.08612818,0.962330195,-6.698756771,0.179083445,12515.05652,1/7/08
-0.629,-0.78,11,13.49186762,-40.02792217,0.969469927,-6.689973725,0.1792743,12323.44783,1/8/08
-0.442,-0.834,17.95,13.47980926,-39.96971617,0.976609659,-6.681190679,0.179465156,12131.83913,1/9/08
-0.21,-0.603,15.48,13.4677509,-39.91151017,0.983749391,-6.672407633,0.179656011,11940.23043,1/10/08
0.051,-0.731,15.1,13.45569254,-39.85330416,0.990889123,-6.663624587,0.179846867,11748.62174,1/11/08
0.324,-1.002,19.19,13.44363417,-39.79509816,0.998028856,-6.654841541,0.180037722,11557.01304,1/12/08
0.527,-0.82,11.48,13.43157581,-39.73689215,1.005168588,-6.646058495,0.180228578,11365.40435,1/13/08
0.515,-0.07,10.57,13.41951745,-39.67868615,1.01230832,-6.637275449,0.180419433,11173.79565,1/14/08
0.331,0.397,-8.33,13.40745908,-39.62048014,1.019448052,-6.628492403,0.180610289,10982.18696,1/15/08
0.298,0.726,-9.19,13.39540072,-39.56227414,1.026587784,-6.619709357,0.180801144,10790.57826,1/16/08
0.208,1.007,2.05,13.38334236,-39.50406813,1.033727516,-6.610926312,0.180992,10598.96957,1/17/08
0.248,1.165,8.19,13.371284,-39.44586213,1.040867249,-6.602143266,0.181182855,10407.36087,1/18/08
0.43,1.336,4.67,13.35922563,-39.38765613,1.048006981,-6.59336022,0.181373711,10215.75217,1/19/08
0.48,1.231,3.43,13.34716727,-39.32945012,1.055146713,-6.584577174,0.181564566,10024.14348,1/20/08
0.101,2.012,4.33,13.33510891,-39.27124412,1.062286445,-6.575794128,0.181755422,9832.534783,1/21/08
-0.219,3.387,2.48,13.32305054,-39.21303811,1.069426177,-6.567011082,0.181946277,9640.926087,1/22/08
-0.585,4.301,5.33,13.31099218,-39.15483211,1.076565909,-6.558228036,0.182137133,9449.317391,1/23/08
-0.758,4.598,15.81,13.29893382,-39.0966261,1.083705642,-6.54944499,0.182327988,9257.708696,1/24/08
-0.807,4.458,15,13.28687546,-39.0384201,1.090845374,-6.540661944,0.182518844,9066.1,1/25/08
-0.87,3.542,12.48,13.27481709,-38.9802141,1.097985106,-6.531878898,0.182709699,8874.491304,1/26/08
-0.719,2.426,12.71,13.26275873,-38.92200809,1.105124838,-6.523095853,0.182900555,8682.882609,1/27/08
-0.877,2.144,10.29,13.25070037,-38.86380209,1.11226457,-6.514312807,0.18309141,8491.273913,1/28/08
-1.068,1.995,14.19,13.23864201,-38.80559608,1.119404302,-6.505529761,0.183282266,8299.665217,1/29/08
-1.079,1.949,7.67,13.22658364,-38.74739008,1.126544034,-6.496746715,0.183473121,8108.056522,1/30/08
-1.118,1.555,15.67,13.21452528,-38.68918407,1.133683767,-6.487963669,0.183663977,7916.447826,1/31/08
-1.172,1.928,23.33,13.20246692,-38.63097807,1.140823499,-6.479180623,0.183854832,7724.83913,2/1/08
-1.228,2.44,19.97,13.19040855,-38.57277207,1.147963231,-6.470397577,0.184045688,7533.230435,2/2/08
-1.083,1.862,15.14,13.17835019,-38.51456606,1.155102963,-6.461614531,0.184236543,7341.621739,2/3/08
-0.607,1.408,15.81,13.16629183,-38.45636006,1.162242695,-6.452831485,0.184427399,7150.013043,2/4/08
-0.318,1.006,11.5,13.15423347,-38.39815405,1.169382427,-6.444048439,0.184618254,6958.404348,2/5/08
-0.226,0.804,20.3,13.1421751,-38.33994805,1.17652216,-6.435265394,0.18480911,6766.795652,2/6/08
-0.173,0.457,30.34,13.13011674,-38.28174204,1.183661892,-6.426482348,0.184999965,6575.186957,2/7/08
0.058,0.112,28.25,13.11805838,-38.22353604,1.190801624,-6.417699302,0.185190821,6383.578261,2/8/08
0.461,-0.436,24.56,13.10600002,-38.16533003,1.197941356,-6.408916256,0.185381676,6191.969565,2/9/08
0.617,-1.334,22.67,13.09394165,-38.10712403,1.205081088,-6.40013321,0.185572532,6000.36087,2/10/08
0.747,-1.654,21.82,13.08188329,-38.04891803,1.21222082,-6.391350164,0.185763387,5808.752174,2/11/08
0.761,-1.539,27.88,13.06982493,-37.99071202,1.219360553,-6.382567118,0.185954243,5617.143478,2/12/08
0.661,-1.463,22.05,13.05776656,-37.93250602,1.226500285,-6.373784072,0.186145098,5425.534783,2/13/08
0.774,-1.561,8.42,13.0457082,-37.87430001,1.233640017,-6.365001026,0.186335954,5233.926087,2/14/08
0.914,-1.037,11.88,13.03364984,-37.81609401,1.240779749,-6.35621798,0.186526809,5042.317391,2/15/08
1.179,-0.162,10.74,13.02159148,-37.757888,1.247919481,-6.347434935,0.186717665,4850.708696,2/16/08
1.513,0.046,19.59,13.00953311,-37.699682,1.255059213,-6.338651889,0.18690852,4659.1,2/17/08
1.646,0.019,28.25,12.99747475,-37.641476,1.262198945,-6.329868843,0.187099376,4467.491304,2/18/08
1.568,0.737,34.97,12.98541639,-37.58326999,1.269338678,-6.321085797,0.187290231,4275.882609,2/19/08
1.532,2.616,36.96,12.97335803,-37.52506399,1.27647841,-6.312302751,0.187481087,4084.273913,2/20/08
1.109,4.399,26.31,12.96129966,-37.46685798,1.283618142,-6.303519705,0.187671942,3892.665217,2/21/08
0.652,4.59,15.76,12.9492413,-37.40865198,1.290757874,-6.294736659,0.187862798,3701.056522,2/22/08
0.506,3.422,15.66,12.93718294,-37.35044597,1.297897606,-6.285953613,0.188053653,3509.447826,2/23/08
0.3,2.368,28.3,12.92512457,-37.29223997,1.305037338,-6.277170567,0.188244509,3317.83913,2/24/08
0.221,2.177,33.6,12.91306621,-37.23403397,1.312177071,-6.268387521,0.188435364,3126.230435,2/25/08
0.718,1.7,17.79,12.90100785,-37.17582796,1.319316803,-6.259604476,0.18862622,2934.621739,2/26/08
1.138,1.269,17.84,12.88894949,-37.11762196,1.326456535,-6.25082143,0.188817075,2743.013043,2/27/08
0.986,1.154,17.61,12.87689112,-37.05941595,1.333596267,-6.242038384,0.189007931,2551.404348,2/28/08
0.716,1.552,12.68,12.86483276,-37.00120995,1.340735999,-6.233255338,0.189198786,2359.795652,2/29/08
0.554,1.39,7.36,12.8527744,-36.94300394,1.347875731,-6.224472292,0.189389642,2168.186957,3/1/08
0.667,0.765,15.66,12.84071603,-36.88479794,1.355015464,-6.215689246,0.189580497,1976.578261,3/2/08
0.426,-0.027,15.93,12.82865767,-36.82659193,1.362155196,-6.2069062,0.189771353,1784.969565,3/3/08
0.132,0.113,18.99,12.81659931,-36.76838593,1.369294928,-6.198123154,0.189962208,1593.36087,3/4/08
0.392,0.875,10.53,12.80454095,-36.71017993,1.37643466,-6.189340108,0.190153064,1401.752174,3/5/08
0.742,1.162,11.18,12.79248258,-36.65197392,1.383574392,-6.180557062,0.190343919,1210.143478,3/6/08
1.217,1.071,13.86,12.78042422,-36.59376792,1.390714124,-6.171774017,0.190534775,1018.534783,3/7/08
1.057,1.342,22.97,12.76836586,-36.53556191,1.397853857,-6.162990971,0.19072563,826.926087,3/8/08
0.738,1.726,21.39,12.7563075,-36.47735591,1.404993589,-6.154207925,0.190916486,635.3173913,3/9/08
0.478,1.794,22.48,12.74424913,-36.4191499,1.412133321,-6.145424879,0.191107341,443.7086957,3/10/08
0.327,1.822,18.06,12.73219077,-36.3609439,1.419273053,-6.136641833,0.191298197,252.1,3/11/08
0.18,1.694,17.57,12.18376751,-35.40421535,1.386281011,-5.948497857,0.194972949,247.5285714,3/12/08
-0.112,0.736,14.13,11.63534425,-34.4474868,1.353288968,-5.760353881,0.198647701,242.9571429,3/13/08
-0.47,-0.456,7.09,11.08692099,-33.49075825,1.320296926,-5.572209905,0.202322452,238.3857143,3/14/08
-0.565,-0.971,13.48,10.53849773,-32.5340297,1.287304883,-5.384065928,0.205997204,233.8142857,3/15/08
-0.545,-0.665,17.02,9.990074471,-31.57730115,1.254312841,-5.195921952,0.209671956,229.2428571,3/16/08
-0.521,-0.352,19.91,9.441651211,-30.6205726,1.221320798,-5.007777976,0.213346708,224.6714286,3/17/08
-0.494,-0.075,18,8.893227952,-29.66384405,1.188328756,-4.819634,0.21702146,220.1,3/18/08
-0.507,0.083,21.28,8.344804692,-28.7071155,1.155336713,-4.631490024,0.220696211,215.5285714,3/19/08
-0.547,0.125,17.51,7.796381432,-27.75038695,1.122344671,-4.443346048,0.224370963,210.9571429,3/20/08
-0.526,-0.503,11.78,7.247958172,-26.7936584,1.089352628,-4.255202072,0.228045715,206.3857143,3/21/08
-0.361,-0.571,8.73,6.699534912,-25.83692985,1.056360586,-4.067058095,0.231720467,201.8142857,3/22/08
-0.303,0.394,-3.06,6.151111653,-24.8802013,1.023368543,-3.878914119,0.235395218,197.2428571,3/23/08
-0.562,1.198,-11.4,5.602688393,-23.92347275,0.990376501,-3.690770143,0.23906997,192.6714286,3/24/08
-0.743,1.312,7.09,5.054265133,-22.9667442,0.957384458,-3.502626167,0.242744722,188.1,3/25/08
-1.014,1.082,18.06,5.266400628,-23.30204913,0.966907048,-3.571056221,0.242393579,248.0285714,3/26/08
-1.17,0.939,18.22,5.478536122,-23.63735407,0.976429639,-3.639486274,0.242042436,307.9571429,3/27/08
-0.957,0.754,1.47,5.690671617,-23.972659,0.985952229,-3.707916328,0.241691292,367.8857143,3/28/08
-0.725,0.483,-4.04,5.902807111,-24.30796394,0.99547482,-3.776346381,0.241340149,427.8142857,3/29/08
-0.599,0.146,8.89,6.114942606,-24.64326887,1.00499741,-3.844776435,0.240989006,487.7428571,3/30/08
-0.663,0.119,3.27,6.327078101,-24.9785738,1.014520001,-3.913206488,0.240637863,547.6714286,3/31/08
-0.806,0.007,12.65,6.539213595,-25.31387874,1.024042591,-3.981636542,0.24028672,607.6,4/1/08
-1.001,-0.597,19.23,6.75134909,-25.64918367,1.033565182,-4.050066596,0.239935576,667.5285714,4/2/08
-0.976,-0.95,22.02,6.963484584,-25.98448861,1.043087772,-4.118496649,0.239584433,727.4571429,4/3/08
-0.816,-0.873,32.79,7.175620079,-26.31979354,1.052610362,-4.186926703,0.23923329,787.3857143,4/4/08
-0.791,-1.417,2.05,7.387755573,-26.65509847,1.062132953,-4.255356756,0.238882147,847.3142857,4/5/08
